ID,Simplified,Traditional,Pinyin,POS,Level,WebNo,WebPinyin,OCR,Variants,CEDICT
L7-4057,提议,提議,tíyì,V/N,7-9,7899,tíyì,提议,,提議|提议[ti2 yi4]
L7-4058,提早,提早,tízǎo,V,7-9,7900,tízǎo,提早,,提早|提早[ti2 zao3]
L7-4059,体谅,體諒,tǐliàng,V,7-9,7909,tǐliàng,体谅,,體諒|体谅[ti3 liang4]
L7-4060,体面,體面,tǐmiàn,N/Adj,7-9,7910,tǐmiàn,体面,,體面|体面[ti3 mian4]
L7-4061,体能,體能,tǐnéng,N,7-9,7911,tǐnéng,体能,,體能|体能[ti3 neng2]
L7-4062,体贴,體貼,tǐtiē,V,7-9,7912,tǐtiē,体贴,,體貼|体贴[ti3 tie1]
L7-4063,体温,體溫,tǐwēn,N,7-9,7913,tǐwēn,体温,,體溫|体温[ti3 wen1]
L7-4064,体系,體系,tǐxì,N,7-9,7914,tǐxì,体系,,體系|体系[ti3 xi4]
L7-4065,体制,體制,tǐzhì,N,7-9,7920,tǐzhì,体制,,體制|体制[ti3 zhi4]
L7-4066,体质,體質,tǐzhì,N,7-9,7921,tǐzhì,体质,,體質|体质[ti3 zhi4]
L7-4067,剃,剃,tì,V,7-9,7923,tì,剃,,剃|剃[ti4]
L7-4068,替换,替換,tìhuàn,V,7-9,7926,tìhuàn,替换,,替換|替换[ti4 huan4]
L7-4069,替身,替身,tìshēn,N,7-9,7927,tìshēn,替身,,替身|替身[ti4 shen1]
L7-4070,天长地久,天長地久,tiāncháng-dìjiǔ,,7-9,7930,tiāncháng-dìjiǔ,天长地久,,天長地久|天长地久[tian1 chang2 di4 jiu3]
L7-4071,天地,天地,tiāndì,N,7-9,7931,tiāndì,天地,,天地|天地[tian1 di4]
L7-4072,天鹅,天鵝,tiān'é,N,7-9,7932,tiān'é,天鹅,,天鵝|天鹅[tian1 e2]
L7-4073,天分,天分,tiānfèn,N,7-9,7933,tiānfèn,天分,,天分|天分[tian1 fen4]
L7-4074,天赋,天賦,tiānfù,V/N,7-9,7934,tiānfù,天赋,,天賦|天赋[tian1 fu4]
L7-4075,天经地义,天經地義,tiānjīng-dìyì,,7-9,7935,tiānjīng-dìyì,天经地义,,天經地義|天经地义[tian1 jing1 di4 yi4]
L7-4076,天平,天平,tiānpíng,N,7-9,7937,tiānpíng,天平,,天平|天平[tian1 ping2]
L7-4077,天桥,天橋,tiānqiáo,N,7-9,7939,tiānqiáo,天桥,,天橋|天桥[tian1 qiao2]
L7-4078,天生,天生,tiānshēng,Adj,7-9,7943,tiānshēng,天生,,天生|天生[tian1 sheng1]
L7-4079,天使,天使,tiānshǐ,N,7-9,7944,tiānshǐ,天使,,天使|天使[tian1 shi3]
L7-4080,天线,天線,tiānxiàn,N,7-9,7948,tiānxiàn,天线,,天線|天线[tian1 xian4]
L7-4081,天性,天性,tiānxìng,N,7-9,7949,tiānxìng,天性,,天性|天性[tian1 xing4]
L7-4082,天主教,天主教,Tiānzhǔjiào,N,7-9,7951,Tiānzhǔjiào,天主教,,天主教|天主教[Tian1 zhu3 jiao4]
L7-4083,添加,添加,tiānjiā,V,7-9,7953,tiānjiā,添加,,添加|添加[tian1 jia1]
L7-4084,甜美,甜美,tiánměi,Adj,7-9,7957,tiánměi,甜美,,甜美|甜美[tian2 mei3]
L7-4085,甜蜜,甜蜜,tiánmì,Adj,7-9,7958,tiánmì,甜蜜,,甜蜜|甜蜜[tian2 mi4]
L7-4086,甜头,甜頭,tiántou,N,7-9,7959,tiántou,甜头,,甜頭|甜头[tian2 tou5]
L7-4087,填补,填補,tiánbǔ,V,7-9,7961,tiánbǔ,填补,,填補|填补[tian2 bu3]
L7-4088,填充,填充,tiánchōng,V,7-9,7962,tiánchōng,填充,,填充|填充[tian2 chong1]
L7-4089,填写,填寫,tiánxiě,V,7-9,7964,tiánxiě,填写,,填寫|填写[tian2 xie3]
L7-4090,舔,舔,tiǎn,V,7-9,7965,tiǎn,舔,,舔|舔[tian3]
L7-4091,挑剔,挑剔,tiāoti,V,7-9,7967,tiāoti,挑剔,,挑剔|挑剔[tiao1 ti5]
L7-4092,条款,條款,tiáokuǎn,N,7-9,7971,tiáokuǎn,条款,,條款|条款[tiao2 kuan3]
L7-4093,条例,條例,tiáolì,N,7-9,7972,tiáolì,条例,,條例|条例[tiao2 li4]
L7-4094,条约,條約,tiáoyuē,N,7-9,7973,tiáoyuē,条约,,條約|条约[tiao2 yue1]
L7-4095,调侃,調侃,tiáokǎn,V,7-9,7977,tiáokǎn,调侃,,調侃|调侃[tiao2 kan3]
L7-4096,调控,調控,tiáokòng,V,7-9,7978,tiáokòng,调控,,調控|调控[tiao2 kong4]
L7-4097,调料,調料,tiáoliào,N,7-9,7979,tiáoliào,调料,,調料|调料[tiao2 liao4]
L7-4098,调试,調試,tiáoshì,V,7-9,7981,tiáoshì,调试,,調試|调试[tiao2 shi4]
L7-4099,挑起,挑起,tiǎoqǐ,,7-9,7984,tiǎoqǐ,挑起,,挑起|挑起[tiao3 qi3]
L7-4100,挑衅,挑釁,tiǎoxìn,V,7-9,7985,tiǎoxìn,挑衅,,挑釁|挑衅[tiao3 xin4]
L7-4101,跳槽,跳槽,tiàocáo,,7-9,7988,tiào∥cáo,跳槽,,跳槽|跳槽[tiao4 cao2]
L7-4102,跳动,跳動,tiàodòng,V,7-9,7989,tiàodòng,跳动,,跳動|跳动[tiao4 dong4]
L7-4103,跳伞,跳傘,tiàosǎn,,7-9,7991,tiào∥sǎn,跳伞,,跳傘|跳伞[tiao4 san3]
L7-4104,跳跃,跳躍,tiàoyuè,V,7-9,7995,tiàoyuè,跳跃,,跳躍|跳跃[tiao4 yue4]
L7-4105,贴近,貼近,tiējìn,V/Adj,7-9,7997,tiējìn,贴近,,貼近|贴近[tie1 jin4]
L7-4106,贴切,貼切,tiēqiè,Adj,7-9,7998,tiēqiè,贴切,,貼切|贴切[tie1 qie4]
L7-4107,帖子,帖子,tiězi,N,7-9,7999,tiězi,帖子,,帖子|帖子[tie3 zi5]
L7-4108,听从,聽從,tīngcóng,V,7-9,8004,tīngcóng,听从,,聽從|听从[ting1 cong2]
L7-4109,听话,聽話,tīnghuà,,7-9,8006,tīng∥huà,听话,,聽話|听话[ting1 hua4]
L7-4110,停泊,停泊,tíngbó,V,7-9,8015,tíngbó,停泊,,停泊|停泊[ting2 bo2]
L7-4111,停车位,停車位,tíngchēwèi,N,7-9,8018,tíngchēwèi,停车位,,停車位|停车位[ting2 che1 wei4]
L7-4112,停电,停電,tíngdiàn,V,7-9,8019,tíngdiàn,停电,,停電|停电[ting2 dian4]
L7-4113,停顿,停頓,tíngdùn,V,7-9,8020,tíngdùn,停顿,,停頓|停顿[ting2 dun4]
L7-4114,停放,停放,tíngfàng,V,7-9,8021,tíngfàng,停放,,停放|停放[ting2 fang4]
L7-4115,停业,停業,tíngyè,,7-9,8024,tíng∥yè,停业,,停業|停业[ting2 ye4]
L7-4116,通畅,通暢,tōngchàng,Adj,7-9,8032,tōngchàng,通畅,,通暢|通畅[tong1 chang4]
L7-4117,通车,通車,tōngchē,,7-9,8033,tōng∥chē,通车,,通車|通车[tong1 che1]
L7-4118,通风,通風,tōngfēng,,7-9,8035,tōng∥fēng,通风,,通風|通风[tong1 feng1]
L7-4119,通告,通告,tōnggào,V/N,7-9,8036,tōnggào,通告,,通告|通告[tong1 gao4]
L7-4120,通缉,通緝,tōngjī,V,7-9,8040,tōngjī,通缉,,通緝|通缉[tong1 ji1]
L7-4121,通顺,通順,tōngshùn,Adj,7-9,8041,tōngshùn,通顺,,通順|通顺[tong1 shun4]
L7-4122,通俗,通俗,tōngsú,Adj,7-9,8042,tōngsú,通俗,,通俗|通俗[tong1 su2]
L7-4123,通通,通通,tōngtōng,Adv,7-9,8043,tōngtōng,通通,,通通|通通[tong1 tong1]
L7-4124,通往,通往,tōngwǎng,,7-9,8044,tōngwǎng,通往,,通往|通往[tong1 wang3]
L7-4125,通宵,通宵,tōngxiāo,N,7-9,8045,tōngxiāo,通宵,,通宵|通宵[tong1 xiao1]
L7-4126,通行证,通行證,tōngxíngzhèng,N,7-9,8048,tōngxíngzhèng,通行证,,通行證|通行证[tong1 xing2 zheng4]
L7-4127,同伴,同伴,tóngbàn,N,7-9,8054,tóngbàn,同伴,,同伴|同伴[tong2 ban4]
L7-4128,同步,同步,tóngbù,V,7-9,8056,tóngbù,同步,,同步|同步[tong2 bu4]
L7-4129,同等,同等,tóngděng,Adj,7-9,8057,tóngděng,同等,,同等|同等[tong2 deng3]
L7-4130,同感,同感,tónggǎn,N,7-9,8058,tónggǎn,同感,,同感|同感[tong2 gan3]
L7-4131,同伙,同伙,tónghuǒ,V/N,7-9,8060,tónghuǒ,同伙,,同伙|同伙[tong2 huo3]
L7-4132,同类,同類,tónglèi,Adj/N,7-9,8061,tónglèi,同类,,同類|同类[tong2 lei4]
L7-4133,同盟,同盟,tóngméng,V/N,7-9,8062,tóngméng,同盟,,同盟|同盟[tong2 meng2]
L7-4134,同年,同年,tóngnián,N,7-9,8063,tóngnián,同年,,同年|同年[tong2 nian2]
L7-4135,同人,同人,tóngrén,N,7-9,8066,tóngrén,同人,,同人|同人[tong2 ren2]
L7-4136,同志,同志,tóngzhì,N,7-9,8073,tóngzhì,同志,,同志|同志[tong2 zhi4]
L7-4137,同舟共济,同舟共濟,tóngzhōu-gòngjì,,7-9,8074,tóngzhōu-gòngjì,同舟共济,,同舟共濟|同舟共济[tong2 zhou1 gong4 ji4]
L7-4138,铜,銅,tóng,N,7-9,8075,tóng,铜,,銅|铜[tong2]
L7-4139,统筹,統籌,tǒngchóu,V,7-9,8079,tǒngchóu,统筹,,統籌|统筹[tong3 chou2]
L7-4140,统统,統統,tǒngtǒng,Adv,7-9,8081,tǒngtǒng,统统,,統統|统统[tong3 tong3]
L7-4141,统治,統治,tǒngzhì,V,7-9,8083,tǒngzhì,统治,,統治|统治[tong3 zhi4]
L7-4142,捅,捅,tǒng,V,7-9,8084,tǒng,捅,,捅|捅[tong3]
L7-4143,桶,桶,tǒng,N,7-9,8085,tǒng,桶,,桶|桶[tong3]
L7-4144,筒,筒,tǒng,N,7-9,8086,tǒng,筒,,筒|筒[tong3]
L7-4145,痛,痛,tòng,Adv,7-9,8088,tòng,痛（副）,,痛|痛[tong4]
L7-4146,痛心,痛心,tòngxīn,Adj,7-9,8091,tòngxīn,痛心,,痛心|痛心[tong4 xin1]
L7-4147,偷看,偷看,tōukàn,,7-9,8093,tōukàn,偷看,,偷看|偷看[tou1 kan4]
L7-4148,偷窥,偷窺,tōukuī,V,7-9,8094,tōukuī,偷窥,,偷窺|偷窥[tou1 kui1]
L7-4149,偷懒,偷懶,tōulǎn,,7-9,8095,tōu∥lǎn,偷懒,,偷懶|偷懒[tou1 lan3]
L7-4150,头部,頭部,tóubù,N,7-9,8099,tóubù,头部,,頭部|头部[tou2 bu4]
L7-4151,头顶,頭頂,tóudǐng,N,7-9,8100,tóudǐng,头顶,,頭頂|头顶[tou2 ding3]
L7-4152,头号,頭號,tóuhào,Adj,7-9,8102,tóuhào,头号,,頭號|头号[tou2 hao4]
L7-4153,头条,頭條,tóutiáo,N,7-9,8105,tóutiáo,头条,,頭條|头条[tou2 tiao2]
L7-4154,头头是道,頭頭是道,tóutóu-shìdào,,7-9,8106,tóutóu-shìdào,头头是道,,頭頭是道|头头是道[tou2 tou2 shi4 dao4]
L7-4155,头衔,頭銜,tóuxián,N,7-9,8107,tóuxián,头衔,,頭銜|头衔[tou2 xian2]
L7-4156,头晕,頭暈,tóuyūn,V,7-9,8108,tóuyūn,头晕,,頭暈|头晕[tou2 yun1]
L7-4157,投奔,投奔,tóubèn,V,7-9,8111,tóubèn,投奔,,投奔|投奔[tou2 ben4]
L7-4158,投稿,投稿,tóugǎo,,7-9,8112,tóu∥gǎo,投稿,,投稿|投稿[tou2 gao3]
L7-4159,投机,投機,tóujī,Adj/V,7-9,8113,tóujī,投机,,投機|投机[tou2 ji1]
L7-4160,投射,投射,tóushè,V,7-9,8116,tóushè,投射,,投射|投射[tou2 she4]
L7-4161,投身,投身,tóushēn,V,7-9,8117,tóushēn,投身,,投身|投身[tou2 shen1]
L7-4162,投降,投降,tóuxiáng,V,7-9,8119,tóuxiáng,投降,,投降|投降[tou2 xiang2]
L7-4163,透彻,透徹,tòuchè,Adj,7-9,8122,tòuchè,透彻,,透徹|透彻[tou4 che4]
L7-4164,透过,透過,tòuguò,V,7-9,8123,tòuguò,透过,,透過|透过[tou4 guo4]
L7-4165,透气,透氣,tòuqì,,7-9,8126,tòu∥qì,透气,,透氣|透气[tou4 qi4]
L7-4166,透支,透支,tòuzhī,V,7-9,8127,tòuzhī,透支,,透支|透支[tou4 zhi1]
L7-4167,凸,凸,tū,Adj,7-9,8128,tū,凸,,凸|凸[tu1]
L7-4168,凸显,凸顯,tūxiǎn,V,7-9,8129,tūxiǎn,凸显,,凸顯|凸显[tu1 xian3]
L7-4169,秃,禿,tū,Adj,7-9,8130,tū,秃,,禿|秃[tu1]
L7-4170,突发,突發,tūfā,V,7-9,8132,tūfā,突发,,突發|突发[tu1 fa1]
L7-4171,突击,突擊,tūjī,V,7-9,8133,tūjī,突击,,突擊|突击[tu1 ji1]
L7-4172,突破口,突破口,tūpòkǒu,N,7-9,8135,tūpòkǒu,突破口,,突破口|突破口[tu1 po4 kou3]
L7-4173,突如其来,突如其來,tūrú-qílái,,7-9,8137,tūrú-qílái,突如其来,,突如其來|突如其来[tu1 ru2 qi2 lai2]
L7-4174,图表,圖表,túbiǎo,N,7-9,8140,túbiǎo,图表,,圖表|图表[tu2 biao3]
L7-4175,图像,圖像,túxiàng,N,7-9,8145,túxiàng,图像,,圖像|图像[tu2 xiang4]
L7-4176,图形,圖形,túxíng,N,7-9,8146,túxíng,图形,,圖形|图形[tu2 xing2]
L7-4177,图纸,圖紙,túzhǐ,N,7-9,8147,túzhǐ,图纸,,圖紙|图纸[tu2 zhi3]
L7-4178,徒步,徒步,túbù,Adv,7-9,8148,túbù,徒步,,徒步|徒步[tu2 bu4]
L7-4179,涂,塗,tú,V,7-9,8152,tú,涂,,塗|涂[tu2]
L7-4180,屠杀,屠殺,túshā,V,7-9,8153,túshā,屠杀,,屠殺|屠杀[tu2 sha1]
L7-4181,土匪,土匪,tǔfěi,N,7-9,8158,tǔfěi,土匪,,土匪|土匪[tu3 fei3]
L7-4182,土壤,土壤,tǔrǎng,N,7-9,8159,tǔrǎng,土壤,,土壤|土壤[tu3 rang3]
L7-4183,土生土长,土生土長,tǔshēng-tǔzhǎng,,7-9,8160,tǔshēng-tǔzhǎng,土生土长,,土生土長|土生土长[tu3 sheng1 tu3 zhang3]
L7-4184,团伙,團伙,tuánhuǒ,N,7-9,8166,tuánhuǒ,团伙,,團伙|团伙[tuan2 huo3]
L7-4185,团聚,團聚,tuánjù,V,7-9,8168,tuánjù,团聚,,團聚|团聚[tuan2 ju4]
L7-4186,团员,團員,tuányuán,N,7-9,8170,tuányuán,团员,,團員|团员[tuan2 yuan2]
L7-4187,团圆,團圓,tuányuán,V,7-9,8171,tuányuán,团圆,,團圓|团圆[tuan2 yuan2]
L7-4188,推测,推測,tuīcè,V,7-9,8174,tuīcè,推测,,推測|推测[tui1 ce4]
L7-4189,推辞,推辭,tuīcí,V,7-9,8177,tuīcí,推辞,,推辭|推辞[tui1 ci2]
L7-4190,推断,推斷,tuīduàn,V,7-9,8179,tuīduàn,推断,,推斷|推断[tui1 duan4]
L7-4191,推翻,推翻,tuīfān,,7-9,8180,tuī∥fān,推翻,,推翻|推翻[tui1 fan1]
L7-4192,推荐,推薦,tuījiàn,V,7-9,8182,tuījiàn,推荐,,推薦|推荐[tui1 jian4]
L7-4193,推理,推理,tuīlǐ,V,7-9,8185,tuīlǐ,推理,,推理|推理[tui1 li3]
L7-4194,推敲,推敲,tuīqiāo,V,7-9,8186,tuīqiāo,推敲,,推敲|推敲[tui1 qiao1]
L7-4195,推算,推算,tuīsuàn,V,7-9,8187,tuīsuàn,推算,,推算|推算[tui1 suan4]
L7-4196,推卸,推卸,tuīxiè,V,7-9,8189,tuīxiè,推卸,,推卸|推卸[tui1 xie4]
L7-4197,推选,推選,tuīxuǎn,V,7-9,8191,tuīxuǎn,推选,,推選|推选[tui1 xuan3]
L7-4198,推移,推移,tuīyí,V,7-9,8192,tuīyí,推移,,推移|推移[tui1 yi2]
L7-4199,颓废,頹廢,tuífèi,Adj,7-9,8193,tuífèi,颓废,,頹廢|颓废[tui2 fei4]
L7-4200,退回,退回,tuìhuí,V,7-9,8197,tuìhuí,退回,,退回|退回[tui4 hui2]
L7-4201,退却,退卻,tuìquè,V,7-9,8199,tuìquè,退却,,退卻|退却[tui4 que4]
L7-4202,退让,退讓,tuìràng,V,7-9,8200,tuìràng,退让,,退讓|退让[tui4 rang4]
L7-4203,退缩,退縮,tuìsuō,V,7-9,8201,tuìsuō,退缩,,退縮|退缩[tui4 suo1]
L7-4204,退休金,退休金,tuìxiūjīn,N,7-9,8203,tuìxiūjīn,退休金,,退休金|退休金[tui4 xiu1 jin1]
L7-4205,退学,退學,tuìxué,,7-9,8204,tuì∥xué,退学,,退學|退学[tui4 xue2]
L7-4206,退役,退役,tuìyì,,7-9,8205,tuì∥yì,退役,,退役|退役[tui4 yi4]
L7-4207,屯,屯,tún,N,7-9,8207,tún,屯,,屯|屯[tun2]
L7-4208,托付,托付,tuōfù,V,7-9,8209,tuōfù,托付,,托付|托付[tuo1 fu4]
L7-4209,拖累,拖累,tuōlěi,V,7-9,8211,tuōlěi,拖累,,拖累|拖累[tuo1 lei3]
L7-4210,拖欠,拖欠,tuōqiàn,V,7-9,8212,tuōqiàn,拖欠,,拖欠|拖欠[tuo1 qian4]
L7-4211,拖延,拖延,tuōyán,V,7-9,8214,tuōyán,拖延,,拖延|拖延[tuo1 yan2]
L7-4212,脱节,脫節,tuōjié,,7-9,8216,tuō∥jié,脱节,,脫節|脱节[tuo1 jie2]
L7-4213,脱口而出,脫口而出,tuōkǒu'érchū,,7-9,8217,tuōkǒu'érchū,脱口而出,,脫口而出|脱口而出[tuo1 kou3 er2 chu1]
L7-4214,脱落,脫落,tuōluò,V,7-9,8219,tuōluò,脱落,,脫落|脱落[tuo1 luo4]
L7-4215,脱身,脫身,tuōshēn,,7-9,8220,tuō∥shēn,脱身,,脫身|脱身[tuo1 shen1]
L7-4216,脱颖而出,脫穎而出,tuōyǐng'érchū,,7-9,8221,tuōyǐng'érchū,脱颖而出,,脫穎而出|脱颖而出[tuo1 ying3 er2 chu1]
L7-4217,驮,馱,tuó,V,7-9,8222,tuó,驮,,馱|驮[tuo2]
L7-4218,妥,妥,tuǒ,Adj,7-9,8223,tuǒ,妥,,妥|妥[tuo3]
L7-4219,妥当,妥當,tuǒdàng,Adj,7-9,8224,tuǒ·dàng,妥当,,妥當|妥当[tuo3 dang5]
L7-4220,妥善,妥善,tuǒshàn,Adj,7-9,8225,tuǒshàn,妥善,,妥善|妥善[tuo3 shan4]
L7-4221,妥协,妥協,tuǒxié,V,7-9,8226,tuǒxié,妥协,,妥協|妥协[tuo3 xie2]
L7-4222,拓宽,拓寬,tuòkuān,V,7-9,8227,tuòkuān,拓宽,,拓寬|拓宽[tuo4 kuan1]
L7-4223,拓展,拓展,tuòzhǎn,V,7-9,8228,tuòzhǎn,拓展,,拓展|拓展[tuo4 zhan3]
L7-4224,唾液,唾液,tuòyè,N,7-9,8229,tuòyè,唾液,,唾液|唾液[tuo4 ye4]
L7-4225,挖掘,挖掘,wājué,V,7-9,8231,wājué,挖掘,,挖掘|挖掘[wa1 jue2]
L7-4226,挖苦,挖苦,wāku,V,7-9,8232,wāku,挖苦,,挖苦|挖苦[wa1 ku3]
L7-4227,瓦,瓦,wǎ,N,7-9,8234,wǎ,瓦,,瓦|瓦[wa3]
L7-4228,歪,歪,wāi,Adj,7-9,8237,wāi,歪,,歪|歪[wai1]
L7-4229,歪曲,歪曲,wāiqū,V,7-9,8238,wāiqū,歪曲,,歪曲|歪曲[wai1 qu1]
L7-4230,外表,外表,wàibiǎo,N,7-9,8242,wàibiǎo,外表,,外表|外表[wai4 biao3]
L7-4231,外公,外公,wàigōng,N,7-9,8246,wàigōng,外公,,外公|外公[wai4 gong1]
L7-4232,外行,外行,wàiháng,Adj/N,7-9,8249,wàiháng,外行,,外行|外行[wai4 hang2]
L7-4233,外号,外號,wàihào,N,7-9,8250,wàihào,外号,,外號|外号[wai4 hao4]
L7-4234,外籍,外籍,wàijí,N,7-9,8252,wàijí,外籍,,外籍|外籍[wai4 ji2]
L7-4235,外贸,外貿,wàimào,N,7-9,8259,wàimào,外贸,,外貿|外贸[wai4 mao4]
L7-4236,外貌,外貌,wàimào,N,7-9,8260,wàimào,外貌,,外貌|外貌[wai4 mao4]
L7-4237,外婆,外婆,wàipó,N,7-9,8262,wàipó,外婆,,外婆|外婆[wai4 po2]
L7-4238,外企,外企,wàiqǐ,N,7-9,8263,wàiqǐ,外企,,外企|外企[wai4 qi3]
L7-4239,外星人,外星人,wàixīngrén,N,7-9,8267,wàixīngrén,外星人,,外星人|外星人[wai4 xing1 ren2]
L7-4240,外形,外形,wàixíng,N,7-9,8268,wàixíng,外形,,外形|外形[wai4 xing2]
L7-4241,外援,外援,wàiyuán,N,7-9,8271,wàiyuán,外援,,外援|外援[wai4 yuan2]
L7-4242,丸,丸,wán,N/M,7-9,8275,wán,丸,,丸|丸[wan2]
L7-4243,完备,完備,wánbèi,Adj,7-9,8277,wánbèi,完备,,完備|完备[wan2 bei4]
L7-4244,完毕,完畢,wánbì,V,7-9,8278,wánbì,完毕,,完畢|完毕[wan2 bi4]
L7-4245,完蛋,完蛋,wándàn,,7-9,8280,wán∥dàn,完蛋,,完蛋|完蛋[wan2 dan4]
L7-4246,完好,完好,wánhǎo,Adj,7-9,8281,wánhǎo,完好,,完好|完好[wan2 hao3]
L7-4247,玩耍,玩耍,wánshuǎ,V,7-9,8289,wánshuǎ,玩耍,,玩耍|玩耍[wan2 shua3]
L7-4248,玩意儿,玩意兒,wányìr,N,7-9,8290,wányìr,玩意儿,,玩意兒|玩意儿[wan2 yi4 r5]
L7-4249,顽固,頑固,wángù,Adj,7-9,8291,wángù,顽固,,頑固|顽固[wan2 gu4]
L7-4250,挽,挽,wǎn,V,7-9,8294,wǎn,挽,,挽|挽[wan3]
L7-4251,挽回,挽回,wǎnhuí,V,7-9,8295,wǎnhuí,挽回,,挽回|挽回[wan3 hui2]
L7-4252,挽救,挽救,wǎnjiù,V,7-9,8296,wǎnjiù,挽救,,挽救|挽救[wan3 jiu4]
L7-4253,晚间,晚間,wǎnjiān,N,7-9,8304,wǎnjiān,晚间,,晚間|晚间[wan3 jian1]
L7-4254,晚年,晚年,wǎnnián,N,7-9,8305,wǎnnián,晚年,,晚年|晚年[wan3 nian2]
L7-4255,晚期,晚期,wǎnqī,N,7-9,8306,wǎnqī,晚期,,晚期|晚期[wan3 qi1]
L7-4256,惋惜,惋惜,wǎnxī,Adj,7-9,8308,wǎnxī,惋惜,,惋惜|惋惜[wan3 xi1]
L7-4257,万分,萬分,wànfēn,Adv,7-9,8311,wànfēn,万分,,萬分|万分[wan4 fen1]
L7-4258,万古长青,萬古長青,wàngǔ-chángqīng,,7-9,8312,wàngǔ-chángqīng,万古长青,,萬古長青|万古长青[wan4 gu3 chang2 qing1]
L7-4259,万能,萬能,wànnéng,Adj,7-9,8313,wànnéng,万能,,萬能|万能[wan4 neng2]
L7-4260,万万,萬萬,wànwàn,Adv,7-9,8314,wànwàn,万万,,萬萬|万万[wan4 wan4]
L7-4261,万无一失,萬無一失,wànwú-yīshī,,7-9,8315,wànwú-yìshī,万无一失,,萬無一失|万无一失[wan4 wu2 yi1 shi1]
L7-4262,汪洋,汪洋,wāngyáng,Adj,7-9,8317,wāngyáng,汪洋,,汪洋|汪洋[wang1 yang2]
L7-4263,亡羊补牢,亡羊補牢,wángyáng-bǔláo,,7-9,8318,wángyáng-bǔláo,亡羊补牢,,亡羊補牢|亡羊补牢[wang2 yang2 bu3 lao2]
L7-4264,王国,王國,wángguó,N,7-9,8320,wángguó,王国,,王國|王国[wang2 guo2]
L7-4265,王牌,王牌,wángpái,N,7-9,8322,wángpái,王牌,,王牌|王牌[wang2 pai2]
L7-4266,网点,網點,wǎngdiǎn,N,7-9,8326,wǎngdiǎn,网点,,網點|网点[wang3 dian3]
L7-4267,网民,網民,wǎngmín,N,7-9,8328,wǎngmín,网民,,網民|网民[wang3 min2]
L7-4268,往常,往常,wǎngcháng,N,7-9,8336,wǎngcháng,往常,,往常|往常[wang3 chang2]
L7-4269,往返,往返,wǎngfǎn,V,7-9,8337,wǎngfǎn,往返,,往返|往返[wang3 fan3]
L7-4270,往日,往日,wǎngrì,N,7-9,8341,wǎngrì,往日,,往日|往日[wang3 ri4]
L7-4271,往事,往事,wǎngshì,N,7-9,8342,wǎngshì,往事,,往事|往事[wang3 shi4]
L7-4272,妄想,妄想,wàngxiǎng,V/N,7-9,8344,wàngxiǎng,妄想,,妄想|妄想[wang4 xiang3]
L7-4273,忘不了,忘不了,wàng bu liǎo,,7-9,8346,wàng bu liǎo,忘不了,,忘不了|忘不了[wang4 bu4 liao3]
L7-4274,忘掉,忘掉,wàngdiào,,7-9,8347,wàng∥diào,忘掉,,忘掉|忘掉[wang4 diao4]
L7-4275,旺,旺,wàng,Adj,7-9,8349,wàng,旺,,旺|旺[wang4]
L7-4276,旺季,旺季,wàngjì,N,7-9,8350,wàngjì,旺季,,旺季|旺季[wang4 ji4]
L7-4277,旺盛,旺盛,wàngshèng,Adj,7-9,8351,wàngshèng,旺盛,,旺盛|旺盛[wang4 sheng4]
L7-4278,望,望,wàng,V,7-9,8352,wàng,望,,望|望[wang4]
L7-4279,望远镜,望遠鏡,wàngyuǎnjìng,N,7-9,8354,wàngyuǎnjìng,望远镜,,望遠鏡|望远镜[wang4 yuan3 jing4]
L7-4280,危及,危及,wēijí,V,7-9,8357,wēijí,危及,,危及|危及[wei1 ji2]
L7-4281,危急,危急,wēijí,Adj,7-9,8358,wēijí,危急,,危急|危急[wei1 ji2]
L7-4282,威风,威風,wēifēng,N/Adj,7-9,8360,wēifēng,威风,,威風|威风[wei1 feng1]
L7-4283,威力,威力,wēilì,N,7-9,8361,wēilì,威力,,威力|威力[wei1 li4]
L7-4284,威慑,威懾,wēishè,V,7-9,8362,wēishè,威慑,,威懾|威慑[wei1 she4]
L7-4285,威信,威信,wēixìn,N,7-9,8364,wēixìn,威信,,威信|威信[wei1 xin4]
L7-4286,微不足道,微不足道,wēibùzúdào,,7-9,8367,wēibùzúdào,微不足道,,微不足道|微不足道[wei1 bu4 zu2 dao4]
L7-4287,微观,微觀,wēiguān,Adj,7-9,8368,wēiguān,微观,,微觀|微观[wei1 guan1]
L7-4288,微妙,微妙,wēimiào,Adj,7-9,8369,wēimiào,微妙,,微妙|微妙[wei1 miao4]
L7-4289,微弱,微弱,wēiruò,Adj,7-9,8370,wēiruò,微弱,,微弱|微弱[wei1 ruo4]
L7-4290,微型,微型,wēixíng,Adj,7-9,8373,wēixíng,微型,,微型|微型[wei1 xing2]
L7-4291,为人,為人,wéirén,V/N,7-9,8378,wéirén,为人,,為人|为人[wei2 ren2]
L7-4292,违背,違背,wéibèi,V,7-9,8381,wéibèi,违背,,違背|违背[wei2 bei4]
L7-4293,违约,違約,wéiyuē,,7-9,8385,wéi∥yuē,违约,,違約|违约[wei2 yue1]
L7-4294,违章,違章,wéizhāng,,7-9,8386,wéi∥zhāng,违章,,違章|违章[wei2 zhang1]
L7-4295,围墙,圍牆,wéiqiáng,N,7-9,8389,wéiqiáng,围墙,,圍牆|围墙[wei2 qiang2]
